年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次
2015,32,住院,十五到二十四,基隆市,1,24
2015,32,住院,十五到二十四,雲林縣,1,50
2015,32,住院,十五到二十四,新北市,5,193
2015,32,住院,十五到二十四,新竹市,4,64
2015,32,住院,十五到二十四,新竹縣,0,19
2015,32,住院,十五到二十四,嘉義市,1,32
2015,32,住院,十五到二十四,嘉義縣,1,39
2015,32,住院,十五到二十四,彰化縣,2,130
2015,32,住院,十五到二十四,澎湖縣,0,2
2015,32,住院,二十五到六十四,台中市,63,2799
2015,32,住院,二十五到六十四,台北市,111,5297
2015,32,住院,二十五到六十四,台東縣,8,175
2015,32,住院,二十五到六十四,台南市,22,1548
2015,32,住院,二十五到六十四,宜蘭縣,18,558
2015,32,住院,二十五到六十四,花蓮縣,14,477
2015,32,住院,二十五到六十四,金門縣,0,32
2015,32,住院,二十五到六十四,南投縣,10,186
2015,32,住院,二十五到六十四,屏東縣,4,262
2015,32,住院,二十五到六十四,苗栗縣,5,214
2015,32,住院,二十五到六十四,桃園市,37,2579
2015,32,住院,二十五到六十四,高雄市,52,3362
2015,32,住院,二十五到六十四,基隆市,7,412
2015,32,住院,二十五到六十四,連江縣,0,2
2015,32,住院,二十五到六十四,雲林縣,21,459
2015,32,住院,二十五到六十四,新北市,47,2132
2015,32,住院,二十五到六十四,新竹市,21,723
2015,32,住院,二十五到六十四,新竹縣,4,174
2015,32,住院,二十五到六十四,嘉義市,2,365
2015,32,住院,二十五到六十四,嘉義縣,10,547
2015,32,住院,二十五到六十四,彰化縣,69,1254
2015,32,住院,二十五到六十四,澎湖縣,0,16
2015,32,住院,五到十四,台中市,21,116
2015,32,住院,五到十四,台北市,20,195
2015,32,住院,五到十四,台東縣,0,10
2015,32,住院,五到十四,台南市,11,44
2015,32,住院,五到十四,宜蘭縣,10,40
2015,32,住院,五到十四,花蓮縣,4,25
2015,32,住院,五到十四,南投縣,4,10
2015,32,住院,五到十四,屏東縣,1,9
2015,32,住院,五到十四,苗栗縣,1,14
2015,32,住院,五到十四,桃園市,25,173
2015,32,住院,五到十四,高雄市,12,156
2015,32,住院,五到十四,基隆市,9,19
2015,32,住院,五到十四,雲林縣,2,14
2015,32,住院,五到十四,新北市,12,65
2015,32,住院,五到十四,新竹市,5,39
2015,32,住院,五到十四,新竹縣,3,12
2015,32,住院,五到十四,嘉義市,4,20
2015,32,住院,五到十四,嘉義縣,4,23
2015,32,住院,五到十四,彰化縣,18,110
2015,32,住院,六十五以上,台中市,121,1377
2015,32,住院,六十五以上,台北市,240,3208
2015,32,住院,六十五以上,台東縣,7,135
2015,32,住院,六十五以上,台南市,55,832
2015,32,住院,六十五以上,宜蘭縣,26,376
2015,32,住院,六十五以上,花蓮縣,31,323
2015,32,住院,六十五以上,金門縣,1,25
2015,32,住院,六十五以上,南投縣,28,173
2015,32,住院,六十五以上,屏東縣,16,196
2015,32,住院,六十五以上,苗栗縣,16,214
2015,32,住院,六十五以上,桃園市,111,1305
2015,32,住院,六十五以上,高雄市,104,1833
2015,32,住院,六十五以上,基隆市,29,312
2015,32,住院,六十五以上,連江縣,2,3
2015,32,住院,六十五以上,雲林縣,73,426
2015,32,住院,六十五以上,新北市,148,1192
2015,32,住院,六十五以上,新竹市,46,387
2015,32,住院,六十五以上,新竹縣,14,104
2015,32,住院,六十五以上,嘉義市,3,158
2015,32,住院,六十五以上,嘉義縣,34,559
2015,32,住院,六十五以上,彰化縣,140,945
2015,32,住院,六十五以上,澎湖縣,0,10
2015,32,門診,零到四,台中市,1657,45382
2015,32,門診,零到四,台北市,577,26042
2015,32,門診,零到四,台東縣,40,1330
2015,32,門診,零到四,台南市,922,24017
2015,32,門診,零到四,宜蘭縣,117,4895
2015,32,門診,零到四,花蓮縣,116,3260
2015,32,門診,零到四,金門縣,8,774
2015,32,門診,零到四,南投縣,143,6323
2015,32,門診,零到四,屏東縣,289,8733
2015,32,門診,零到四,苗栗縣,181,6947
2015,32,門診,零到四,桃園市,795,31541
2015,32,門診,零到四,高雄市,894,33875
2015,32,門診,零到四,基隆市,110,3509
2015,32,門診,零到四,連江縣,1,41
2015,32,門診,零到四,雲林縣,194,8593
2015,32,門診,零到四,新北市,1125,56201
2015,32,門診,零到四,新竹市,232,9669
2015,32,門診,零到四,新竹縣,204,8107
2015,32,門診,零到四,嘉義市,65,5513
2015,32,門診,零到四,嘉義縣,52,2907
2015,32,門診,零到四,彰化縣,526,18319
2015,32,門診,零到四,澎湖縣,14,993
2015,32,門診,十五到二十四,台中市,483,48374
2015,32,門診,十五到二十四,台北市,191,38426
2015,32,門診,十五到二十四,台東縣,3,2141
2015,32,門診,十五到二十四,台南市,196,26812
2015,32,門診,十五到二十四,宜蘭縣,45,5587
2015,32,門診,十五到二十四,花蓮縣,30,4216
2015,32,門診,十五到二十四,金門縣,1,1068
2015,32,門診,十五到二十四,南投縣,31,5822
2015,32,門診,十五到二十四,屏東縣,117,9639
2015,32,門診,十五到二十四,苗栗縣,46,6058
2015,32,門診,十五到二十四,桃園市,174,29707
2015,32,門診,十五到二十四,高雄市,373,40577
2015,32,門診,十五到二十四,基隆市,41,4857
2015,32,門診,十五到二十四,連江縣,0,211
2015,32,門診,十五到二十四,雲林縣,61,8392
2015,32,門診,十五到二十四,新北市,246,51780
2015,32,門診,十五到二十四,新竹市,40,8157
2015,32,門診,十五到二十四,新竹縣,43,5839
2015,32,門診,十五到二十四,嘉義市,40,6767
2015,32,門診,十五到二十四,嘉義縣,32,3975
2015,32,門診,十五到二十四,彰化縣,228,17748
2015,32,門診,十五到二十四,澎湖縣,3,1591
2015,32,門診,二十五到六十四,台中市,2931,322721
2015,32,門診,二十五到六十四,台北市,1567,334674
2015,32,門診,二十五到六十四,台東縣,52,18296
2015,32,門診,二十五到六十四,台南市,1734,214698
2015,32,門診,二十五到六十四,宜蘭縣,292,41292
2015,32,門診,二十五到六十四,花蓮縣,233,34902
2015,32,門診,二十五到六十四,金門縣,6,6853
2015,32,門診,二十五到六十四,南投縣,179,45577
2015,32,門診,二十五到六十四,屏東縣,725,79220
2015,32,門診,二十五到六十四,苗栗縣,232,45601
2015,32,門診,二十五到六十四,桃園市,1115,213328
2015,32,門診,二十五到六十四,高雄市,1896,324489
2015,32,門診,二十五到六十四,基隆市,295,40877
2015,32,門診,二十五到六十四,連江縣,2,736
2015,32,門診,二十五到六十四,雲林縣,404,66175
2015,32,門診,二十五到六十四,新北市,1932,393485
2015,32,門診,二十五到六十四,新竹市,324,58681
2015,32,門診,二十五到六十四,新竹縣,182,39936
2015,32,門診,二十五到六十四,嘉義市,370,51012
2015,32,門診,二十五到六十四,嘉義縣,334,36353
2015,32,門診,二十五到六十四,彰化縣,1289,128694
2015,32,門診,二十五到六十四,澎湖縣,29,13758
2015,32,門診,五到十四,台中市,1371,49677
2015,32,門診,五到十四,台北市,464,35635
2015,32,門診,五到十四,台東縣,28,1877
2015,32,門診,五到十四,台南市,673,26491
2015,32,門診,五到十四,宜蘭縣,123,5479
2015,32,門診,五到十四,花蓮縣,91,3966
2015,32,門診,五到十四,金門縣,5,1072
2015,32,門診,五到十四,南投縣,107,7514
2015,32,門診,五到十四,屏東縣,224,10364
2015,32,門診,五到十四,苗栗縣,135,6790
2015,32,門診,五到十四,桃園市,457,34452
2015,32,門診,五到十四,高雄市,804,39840
2015,32,門診,五到十四,基隆市,80,4302
2015,32,門診,五到十四,連江縣,0,73
2015,32,門診,五到十四,雲林縣,144,9755
2015,32,門診,五到十四,新北市,738,60368
2015,32,門診,五到十四,新竹市,140,9522
2015,32,門診,五到十四,新竹縣,135,8425
2015,32,門診,五到十四,嘉義市,61,6937
2015,32,門診,五到十四,嘉義縣,78,4260
2015,32,門診,五到十四,彰化縣,470,21504
2015,32,門診,五到十四,澎湖縣,11,1663
2015,32,門診,六十五以上,台中市,1080,122088
2015,32,門診,六十五以上,台北市,1210,168764
2015,32,門診,六十五以上,台東縣,46,11436
2015,32,門診,六十五以上,台南市,1022,102726
2015,32,門診,六十五以上,宜蘭縣,303,25863
2015,32,門診,六十五以上,花蓮縣,159,20097
2015,32,門診,六十五以上,金門縣,1,2992
2015,32,門診,六十五以上,南投縣,201,27989
2015,32,門診,六十五以上,屏東縣,437,50497
2015,32,門診,六十五以上,苗栗縣,179,26339
2015,32,門診,六十五以上,桃園市,508,78316
2015,32,門診,六十五以上,高雄市,974,150093
2015,32,門診,六十五以上,基隆市,191,21555
2015,32,門診,六十五以上,連江縣,3,243
2015,32,門診,六十五以上,雲林縣,390,42003
2015,32,門診,六十五以上,新北市,799,137789
2015,32,門診,六十五以上,新竹市,170,20462
2015,32,門診,六十五以上,新竹縣,91,16397
2015,32,門診,六十五以上,嘉義市,264,25292
2015,32,門診,六十五以上,嘉義縣,310,29402
2015,32,門診,六十五以上,彰化縣,699,65454
2015,32,門診,六十五以上,澎湖縣,12,8392
2015,33,住院,零到四,台中市,36,193
2015,33,住院,零到四,台北市,39,232
2015,33,住院,零到四,台東縣,4,15
2015,33,住院,零到四,台南市,7,48
2015,33,住院,零到四,宜蘭縣,13,78
2015,33,住院,零到四,花蓮縣,14,39
2015,33,住院,零到四,金門縣,0,2
2015,33,住院,零到四,南投縣,4,17
2015,33,住院,零到四,屏東縣,8,21
2015,33,住院,零到四,苗栗縣,6,11
2015,33,住院,零到四,桃園市,37,261
2015,33,住院,零到四,高雄市,29,235
2015,33,住院,零到四,基隆市,6,42
2015,33,住院,零到四,雲林縣,2,21
2015,33,住院,零到四,新北市,46,131
2015,33,住院,零到四,新竹市,25,99
2015,33,住院,零到四,新竹縣,6,26
2015,33,住院,零到四,嘉義市,6,19
2015,33,住院,零到四,嘉義縣,5,37
2015,33,住院,零到四,彰化縣,49,191
2015,33,住院,十五到二十四,台中市,3,271
2015,33,住院,十五到二十四,台北市,10,373
2015,33,住院,十五到二十四,台東縣,1,18
2015,33,住院,十五到二十四,台南市,1,100
2015,33,住院,十五到二十四,宜蘭縣,1,63
2015,33,住院,十五到二十四,花蓮縣,2,43
2015,33,住院,十五到二十四,金門縣,0,4
2015,33,住院,十五到二十四,南投縣,2,26
2015,33,住院,十五到二十四,屏東縣,2,26
2015,33,住院,十五到二十四,苗栗縣,3,40
2015,33,住院,十五到二十四,桃園市,6,280
2015,33,住院,十五到二十四,高雄市,10,320
2015,33,住院,十五到二十四,基隆市,1,23
2015,33,住院,十五到二十四,連江縣,0,2
2015,33,住院,十五到二十四,雲林縣,2,36
2015,33,住院,十五到二十四,新北市,6,181
2015,33,住院,十五到二十四,新竹市,2,84
2015,33,住院,十五到二十四,新竹縣,0,25
2015,33,住院,十五到二十四,嘉義市,0,40
2015,33,住院,十五到二十四,嘉義縣,2,43
2015,33,住院,十五到二十四,彰化縣,8,114
2015,33,住院,十五到二十四,澎湖縣,0,3
2015,33,住院,二十五到六十四,台中市,65,2512
2015,33,住院,二十五到六十四,台北市,105,5128
2015,33,住院,二十五到六十四,台東縣,10,193
2015,33,住院,二十五到六十四,台南市,25,1387
2015,33,住院,二十五到六十四,宜蘭縣,12,462
2015,33,住院,二十五到六十四,花蓮縣,12,435
2015,33,住院,二十五到六十四,金門縣,0,30
2015,33,住院,二十五到六十四,南投縣,6,177
2015,33,住院,二十五到六十四,屏東縣,6,258
2015,33,住院,二十五到六十四,苗栗縣,3,224
2015,33,住院,二十五到六十四,桃園市,47,2546
2015,33,住院,二十五到六十四,高雄市,49,3078
2015,33,住院,二十五到六十四,基隆市,5,381
2015,33,住院,二十五到六十四,連江縣,0,4
2015,33,住院,二十五到六十四,雲林縣,14,392
2015,33,住院,二十五到六十四,新北市,47,1841
2015,33,住院,二十五到六十四,新竹市,7,638
2015,33,住院,二十五到六十四,新竹縣,25,181
2015,33,住院,二十五到六十四,嘉義市,1,325
2015,33,住院,二十五到六十四,嘉義縣,6,586
2015,33,住院,二十五到六十四,彰化縣,72,1168
2015,33,住院,二十五到六十四,澎湖縣,0,16
2015,33,住院,五到十四,台中市,26,137
2015,33,住院,五到十四,台北市,23,215
2015,33,住院,五到十四,台東縣,0,4
2015,33,住院,五到十四,台南市,8,44
2015,33,住院,五到十四,宜蘭縣,9,43
2015,33,住院,五到十四,花蓮縣,2,19
2015,33,住院,五到十四,南投縣,5,12
2015,33,住院,五到十四,屏東縣,3,13
2015,33,住院,五到十四,苗栗縣,5,10
2015,33,住院,五到十四,桃園市,15,132
2015,33,住院,五到十四,高雄市,14,186
2015,33,住院,五到十四,基隆市,3,18
2015,33,住院,五到十四,雲林縣,0,10
2015,33,住院,五到十四,新北市,14,78
2015,33,住院,五到十四,新竹市,10,43
2015,33,住院,五到十四,新竹縣,1,15
2015,33,住院,五到十四,嘉義市,3,19
2015,33,住院,五到十四,嘉義縣,1,22
2015,33,住院,五到十四,彰化縣,21,95
2015,33,住院,六十五以上,台中市,137,1281
2015,33,住院,六十五以上,台北市,209,3096
2015,33,住院,六十五以上,台東縣,20,138
2015,33,住院,六十五以上,台南市,35,701
2015,33,住院,六十五以上,宜蘭縣,24,331
2015,33,住院,六十五以上,花蓮縣,25,284
2015,33,住院,六十五以上,金門縣,3,16
2015,33,住院,六十五以上,南投縣,35,145
2015,33,住院,六十五以上,屏東縣,17,154
2015,33,住院,六十五以上,苗栗縣,15,199
2015,33,住院,六十五以上,桃園市,115,1325
2015,33,住院,六十五以上,高雄市,104,1639
2015,33,住院,六十五以上,基隆市,26,264
2015,33,住院,六十五以上,連江縣,0,2
2015,33,住院,六十五以上,雲林縣,67,375
2015,33,住院,六十五以上,新北市,162,1084
2015,33,住院,六十五以上,新竹市,48,367
2015,33,住院,六十五以上,新竹縣,27,132
2015,33,住院,六十五以上,嘉義市,4,138
2015,33,住院,六十五以上,嘉義縣,31,527
2015,33,住院,六十五以上,彰化縣,150,867
2015,33,住院,六十五以上,澎湖縣,0,3
2015,33,門診,零到四,台中市,1648,44459
2015,33,門診,零到四,台北市,510,25379
2015,33,門診,零到四,台東縣,48,1330
2015,33,門診,零到四,台南市,835,24161
2015,33,門診,零到四,宜蘭縣,119,4895
2015,33,門診,零到四,花蓮縣,110,3321
2015,33,門診,零到四,金門縣,9,763
2015,33,門診,零到四,南投縣,133,6131
2015,33,門診,零到四,屏東縣,265,8644
2015,33,門診,零到四,苗栗縣,123,6656
2015,33,門診,零到四,桃園市,806,30684
2015,33,門診,零到四,高雄市,918,33485
2015,33,門診,零到四,基隆市,93,3569
2015,33,門診,零到四,連江縣,0,58
2015,33,門診,零到四,雲林縣,220,8873
2015,33,門診,零到四,新北市,1108,54770
2015,33,門診,零到四,新竹市,218,9100
2015,33,門診,零到四,新竹縣,188,7735
2015,33,門診,零到四,嘉義市,62,5191
2015,33,門診,零到四,嘉義縣,63,2944
2015,33,門診,零到四,彰化縣,556,17704
2015,33,門診,零到四,澎湖縣,11,971
2015,33,門診,十五到二十四,台中市,508,47480
2015,33,門診,十五到二十四,台北市,172,38627
2015,33,門診,十五到二十四,台東縣,1,1973
2015,33,門診,十五到二十四,台南市,198,27255
2015,33,門診,十五到二十四,宜蘭縣,37,5358
2015,33,門診,十五到二十四,花蓮縣,41,3997
2015,33,門診,十五到二十四,金門縣,1,1104
2015,33,門診,十五到二十四,南投縣,36,5889
2015,33,門診,十五到二十四,屏東縣,139,9491
2015,33,門診,十五到二十四,苗栗縣,31,5682
2015,33,門診,十五到二十四,桃園市,156,28832
2015,33,門診,十五到二十四,高雄市,307,40378
2015,33,門診,十五到二十四,基隆市,29,4749
2015,33,門診,十五到二十四,連江縣,1,168
2015,33,門診,十五到二十四,雲林縣,71,8560
2015,33,門診,十五到二十四,新北市,284,50767
2015,33,門診,十五到二十四,新竹市,48,7896
2015,33,門診,十五到二十四,新竹縣,40,5550
2015,33,門診,十五到二十四,嘉義市,49,6747
2015,33,門診,十五到二十四,嘉義縣,31,4070
2015,33,門診,十五到二十四,彰化縣,213,17803
2015,33,門診,十五到二十四,澎湖縣,5,1753
2015,33,門診,二十五到六十四,台中市,2954,317348
2015,33,門診,二十五到六十四,台北市,1434,328239
2015,33,門診,二十五到六十四,台東縣,47,17237
2015,33,門診,二十五到六十四,台南市,1645,213399
2015,33,門診,二十五到六十四,宜蘭縣,306,39655
2015,33,門診,二十五到六十四,花蓮縣,310,33024
2015,33,門診,二十五到六十四,金門縣,4,7298
2015,33,門診,二十五到六十四,南投縣,182,46107
2015,33,門診,二十五到六十四,屏東縣,754,76967
2015,33,門診,二十五到六十四,苗栗縣,207,44966
2015,33,門診,二十五到六十四,桃園市,1070,207873
2015,33,門診,二十五到六十四,高雄市,2045,318926
2015,33,門診,二十五到六十四,基隆市,249,40072
